novelLink,Book Name,lastChapterName,lastChapterLink,Book URL,Book Genre,Book Image,Book Author,Book Rating,Book Tags,Book Language,Description,Book Slug,Book Chapters,Novel Status,thumbnail
https://www.wuxiaworld.co/The-Military-Female-Soldier-With-Unwavering-Stubbornness/,The Military Female Soldier With Unwavering Stubbornness,Chapter 499,/The-Military-Female-Soldier-With-Unwavering-Stubbornness/4444014.html,https://www.novelupdates.com/series/the-military-female-soldier-with-unwavering-stubbornness/,Action:Drama:Josei:Mystery:Romance,https://cdn.novelupdates.com/images/2017/04/cb_577bdd2d0b319.jpg,Zhi Shang Qing Yun,(3.9 / 5.0 176 votes),"Age Progression,Caring Protagonist,Clever Protagonist,Cunning Protagonist,Devoted Love Interests,Female Protagonist,Genius Protagonist,Hard-Working Protagonist,Medical Knowledge,Modern Day,Power Couple,Second Chance,Soldiers,Terrorists,Wars",Chinese,"The newly rebirthed Ye Jian doesn’t need love! What she wants is to stand high up above other people and to look down on them in disdain!
To those who have bullied me; who have disgraced me: I will return all your favors one by one.
Ever since her rebirth she used her reputation to eat yet she became an extraordinary military soldier.
He was born into wealth and could obviously use his family to eat yet he had to use his own skills to become the youngest general.
He took a fancy to her; she tried to avoid him.
“You need to have a taste of romance.” He said.
“Leave! What I need are bullets!” she angrily replied.
The strong and strong fight; the strong and strong compete. This is the story of a strong military couple.
",the-military-female-soldier-with-unwavering-stubbornness, 952 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_8810.jpg
https://www.wuxiaworld.co/Leveling-Up-And-Becoming-Undefeatable/,Leveling Up And Becoming Undefeatable,Chapter 610 – A True God Skill,/Leveling-Up-And-Becoming-Undefeatable/2832700.html,https://www.novelupdates.com/series/leveling-up-and-becoming-undefeatable/,Action:Adventure:Fantasy:Harem:Martial Arts:Xuanhuan,https://cdn.novelupdates.com/images/2016/05/Level-up-is-getting-me-Undefeatable.jpg,Wǔ Huā Niú,(2.9 / 5.0 220 votes),"Arrogant Characters,Bloodlines,Early Romance,Game Elements,Male Protagonist,Polygamy,Romantic Subplot,Sudden Strength Gain,Transported to Another World,Weak to Strong",Chinese,"After waking up in the body of the Young Master of the Luo family he finds he has the knowledge of hundreds of games and Light Novels. However he finds his Dantian is crippled so he can’t practice cultivation! Luckily he has the Upgrade system.
Killing Monsters doing Quests and even killing people- it’s just too easy. I don’t have any Martial Arts? I have hundreds of light novels just let me level up so I can get this Main Character’s Martial Art! The only problem is: Should I follow the “This OP character cultivation” or should I follow “Another OP character cultivation”?! The tragedy!
",leveling-up-and-becoming-undefeatable, 552 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_6293.jpg
https://www.wuxiaworld.co/Hedonist-Sovereign/,Hedonist Sovereign,Chapter 486 – Provoke Qin Feng,/Hedonist-Sovereign/1851975.html,https://www.novelupdates.com/series/hedonist-sovereign/,Action:Ecchi:Fantasy:Harem:Martial Arts:Romance:School Life:Xuanhuan,https://cdn.novelupdates.com/images/2017/05/hedonist-sovereign.jpg,Peerless Young Master Du,(3.5 / 5.0 253 votes),"Assassins,Beautiful Female Lead,Character Growth,Confident Protagonist,Cultivation,First-time Interc**rse,Handsome Male Lead,Male Protagonist,Modern Day,Nationalism,Perverted Protagonist,Racism,Shameless Protagonist,Underestimated Protagonist,Wealthy Characters",Chinese,"A rich young master a hedonist has the Hedonist Sovereign System forced upon him. Follow this hedonist on his adventure of becoming a Hedonist Sovereign through doing real life quests filled with action-packed battles and hilarious moments. A lazy and slothful hedonist doing exercise in the morning? A spoilt and self-entitled hedonist starting from the bottom as a salesperson? Watch as Qin Feng is changed by the Hedonist Sovereign System inside and out!
",hedonist-sovereign, 484 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_11734.jpg
https://www.wuxiaworld.co/One-Piece-Talent-System/,One Piece Talent System,CHAPTER 460 NEW ERA,/One-Piece-Talent-System/4465487.html,https://www.novelupdates.com/series/one-piece-talent-system/,Action:Adventure:Martial Arts:Shounen,https://cdn.novelupdates.com/images/2018/12/download.jpg,Ye Nan Ting Feng,(3.7 / 5.0 145 votes),"Calm Protagonist,Determined Protagonist,Game Elements,Imperial Harem,Overpowered Protagonist,Transported to Another World",Chinese,"He doesn’t want to be wanted for bounty or be a pirate but if there’s no other choice he can only become a pirate…..
Let the world turn upside down!
",one-piece-talent-system, 177 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_19985.jpg
https://www.wuxiaworld.co/Harry-Potter-and-the-Secret-Treasures/,Harry Potter and the Secret Treasures,Chapter 466: Impatient Voldemor,/Harry-Potter-and-the-Secret-Treasures/4426330.html,https://www.novelupdates.com/series/harry-potter-and-the-secret-treasures/,Action:Adventure:Comedy:Fantasy:Mystery:Romance:School Life:Supernatural,https://cdn.novelupdates.com/images/2018/01/8361s.jpg,喵星人家的汪,(3.8 / 5.0 283 votes),"Academy,Based on a Movie,Bookworm,Evil Gods,Gods,Magic,Male Protagonist,Reincarnated in Another World,Vampires",Chinese,"A teenager named Evan Mason was reincarnated into the magical world of Harry Potter and goes to school at Hogwarts!
With only his knowledge of the future and great talent for magic he takes the path towards the top of the magic world only to realize that every step he took changed everything!
",harry-potter-and-the-secret-treasures, 476 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_14590.jpg
https://www.wuxiaworld.co/Consort-of-a-Thousand-Faces/,Consort of a Thousand Faces,CHAPTER 522 2 : BEIMIN'S BRAVEST WARRIOR,/Consort-of-a-Thousand-Faces/4495207.html,https://www.novelupdates.com/series/consort-of-a-thousand-faces/,Drama:Josei:Romance,https://cdn.novelupdates.com/images/2019/07/ctf_lowq.jpg,Qian Duoduo,(3.7 / 5.0 86 votes),"Ancient China,Aristocracy,Beautiful Female Lead,Calm Protagonist,Charismatic Protagonist,Clever Protagonist,Couple Growth,Determined Protagonist,Different Social Status,Female Protagonist,Hard-Working Protagonist,Hiding True Abilities,Imperial Harem,Late Romance,Loyal Subordinates,Medical Knowledge,Mysterious Past,Older Love Interests,Politics,Popular Love Interests,Reincarnation,Schemes And Conspiracies,Siblings,Slow Growth at Start,Strong Love Interests,Wars",Chinese,"Once an imperial princess now reborn among the lowest of s*aves of the nobility.
As Nanzhao’s eldest imperial princess she received the burden of an imperial ruler and took to the battlefield in tumultuous times. Instead of being a hero her actions were vilified by officials as meddling in court affairs. Watching her trusted confidante die as she stood among a sea of flames her tattered heart was pierced by an arrow shot by the one she loved most.
In her previous life she was known as Ning Rulan.
Resurrected as a palace maid carrying out the most menial of tasks in Beimin’s imperial palace she is resolved to take revenge and save her younger brother. However many devilish and vindictive nobles stand in her way as she navigates through the dangers of court politics.
Travelling across nations and unravelling secrets she carves out a new place for herself.
A place for the woman now known as Su Xi-er.
Will she remain shackled to her past? Or will she reach for the chance at happiness before her?
No matter if she is Ning Rulan or Su Xi-er this time there would be no more regrets!
",consort-of-a-thousand-faces, 602 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_23409.jpg
https://www.wuxiaworld.co/Riaru-de-Reberu-Age-Shitara-Hobo-Chītona-Jinsei-ni-Natta/,Riaru de Reberu Age Shitara Hobo Chītona Jinsei ni Natta,Chapter 459: Eternal Little,/Riaru-de-Reberu-Age-Shitara-Hobo-Chītona-Jinsei-ni-Natta/4471230.html,https://www.novelupdates.com/series/riaru-de-reberu-age-shitara-hobo-chitona-jinsei-ni-natta/,Action:Comedy:Drama:Ecchi:Fantasy:Harem:Romance:School Life:Shounen:Slice of Life,https://cdn.novelupdates.com/images/2015/12/riaru-de-reberu-age-shitara-hobo-chitona-jinsei-ni-natta.jpg,Miki Nazuna,(3.2 / 5.0 340 votes),"Assassins,Beautiful Female Lead,Carefree Protagonist,Character Growth,Cheats,Clumsy Love Interests,Determined Protagonist,Doting Love Interests,Easy Going Life,Fairies,Grinding,Harem-seeking Protagonist,Honest Protagonist,Kuudere,Living Alone,Lucky Protagonist,Modern Day,Overpowered Protagonist,Popular Love Interests,Secretive Protagonist,Strong to Stronger,Tsundere,Younger Love Interests",Japanese,"If a man ‘Levels Up’ any boring work can be repeated endlessly―Natsuno Taiyou.
“Talent” should be useful only in game but even in reality how is it useful!?
When Taiyou woke up he received a power from a fairy “The ability to Level Up in the real world” but immediately when leveling up boring work surprisingly ‘popularity’ had dropped down!―However the charm level that was originally 0 has thank god become ‘65535′!
Taiyou aims to level 100. And enjoy a harem life with seven brides.
",riaru-de-reberu-age-shitara-hobo-chitona-jinsei-ni-natta, 464 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_2881.jpg
https://www.wuxiaworld.co/My-Beautiful-Teacher/,My Beautiful Teacher,Chapter 452,/My-Beautiful-Teacher/2001867.html,https://www.novelupdates.com/series/my-beautiful-teacher/,Action:Adventure:Comedy:Ecchi:Harem:Mature:Romance:Supernatural:Xianxia,https://cdn.novelupdates.com/images/2015/11/MyBeautifulTeacher.jpg,Ram de Night,(4.0 / 5.0 432 votes),"Adapted to Drama,Assassins,Bodyguards,Charming Protagonist,Cultivation,Demonic Cultivation Technique,Dense Protagonist,Enemies Become Lovers,Ghosts,Hard-Working Protagonist,Hell,Modern Day,Netori,Polygamy,Pregnancy,R*pe Victim Becomes Lover,Revenge,Secret Organizations,Vampires",Chinese,"My Beautiful Teacher tells the story of a university graduate Qin Chao who can’t seem to find a job and is in a downward spiral in his life. Then one night as he walks home from another failed job interview a vase hits his head making him get possessed by an old and powerful evil spirit sealed in that vase and following another incidents inadvertently saved a mysterious university teacher Su Ji thereby opening his path to cultivation he also manages to get a job as a security guard at Guangyuan School. A series of adventures then took place as he deals with all kinds of supernatural beings.
",my-beautiful-teacher, 281 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_3853.jpg
https://www.wuxiaworld.co/Kuro-no-Maou/,Kuro no Maou,CHAPTER 440,/Kuro-no-Maou/2430081.html,https://www.novelupdates.com/series/kuro-no-maou/,Action:Adventure:Fantasy:Harem:Martial Arts:Mature:Psychological:Supernatural:Tragedy,https://cdn.novelupdates.com/images/2015/06/KuronoMaou-.jpg,Hishi Kage Dairi,(3.6 / 5.0 613 votes),"Adapted to Manga,Battle Academy,Beautiful Female Lead,Character Growth,Cruel Characters,Death,Demons,Depictions of Cruelty,Divine Protection,Evil Organizations,Fairies,Gods,Handsome Male Lead,Loli,Love Rivals,Male Protagonist,Misunderstandings,Multiple Transported Individuals,Necromancer,Older Love Interests,Polygamy,Ruthless Protagonist,Strategic Battles,Strong Love Interests,Sword And Magic,Torture,Unique Weapon User,Weak to Strong",Japanese,"Kurono Maou is a high school student who is sensitive of his sharp eyes and bad expression. No girlfriend but gifted with friends in his own way he had been living a peaceful life. 
But one day without any reason Kurono was attacked by a mysterious headache while in the literature clubroom and fainted. When he finally awoke…Swords & magic filled with monsters an orthodox different world summoning.
",kuro-no-maou, 467 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_373.jpg
https://www.wuxiaworld.co/Show-Me-the-Money/,Show Me the Money,Chapter 423 – Divine; the Second Chapter,/Show-Me-the-Money/4439839.html,https://www.novelupdates.com/series/show-me-the-money/,Action:Adventure:Comedy:Slice of Life,https://cdn.novelupdates.com/images/2018/08/Show-Me-the-Money-Cover.jpg,Wu Shao Ling,(3.5 / 5.0 110 votes),"Alchemy,Fat Protagonist,MMORPG,Money Grubber,Pets,Shameless Protagonist,Virtual Reality",Chinese,"Goddamnit! Now I’ve got to look for another job to pay the bills! That f*cker! I did nothing wrong!
Huh? What’s that? Eternal a full dive VRMMORPG that gives you the chance to make real money? Perfect that’s exactly what I need!
Now… What class should I pick?
Warrior? No I don’t want to tank.
Knight? Please I already said I hate tanking.
Healer? Oh God please don’t make me babysit people.
Archer? Mage? No I’ll be too far from the loot!
Rogue? Seems nice. We can steal stuff too? Perfect!
Now…. Show me the gold! Show me the cash! Show me the money!
",show-me-the-money, 422 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_18170.jpg
https://www.wuxiaworld.co/Star-Rank-Hunter/,Star Rank Hunter,Chapter 341: It Needs Replenishmen,/Star-Rank-Hunter/2831362.html,https://www.novelupdates.com/series/star-rank-hunter/,Action:Adventure:Drama:Fantasy:Martial Arts:Sci-fi,https://cdn.novelupdates.com/images/2016/10/tmp_6344-2057s-1126236077.jpg,Chen Ci Lan Tiao,(4.2 / 5.0 362 votes),"Academy,Appearance Changes,Biochip,Body Tempering,Clever Protagonist,Doctors,Evolution,Futuristic Setting,Genius Protagonist,Human Weapon,Male Protagonist,Mysterious Past,Pets,Quirky Characters",Chinese,"The universe. This infinite field of stars is the dream of every Hunter.
For the Hunters who run amidst the stars the only limit they truly have is the universe.
Is there a limit to the universe? And where would this limit lay?
When the Shadow Hunter; a young man named Cillin obtains a strange chip by accident he begins his journey into this endless field of stars.
",star-rank-hunter, 445 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_7927.jpg
https://www.wuxiaworld.co/My-Father-in-Law-is-Lu-Bu/,My Father in Law is Lu Bu,Chapter 467,/My-Father-in-Law-is-Lu-Bu/2832214.html,https://www.novelupdates.com/series/my-father-in-law-is-lu-bu/,Action:Adventure:Drama:Harem:Historical:Martial Arts:Mature:Seinen:Tragedy:Wuxia,https://cdn.novelupdates.com/images/2015/07/fatherinlawislubu.png,大哥有枪,(3.8 / 5.0 275 votes),"Alternate World,Average-looking Protagonist,Cowardly Protagonist,Generals,Hot-blooded Protagonist,Kingdoms,Male Protagonist,Modern Knowledge,Nationalism,Personality Changes,Polygamy,R*pe,Strategic Battles,Wars,Weak to Strong",Chinese,"Cosplayer Liu Mang accidentally crosses through time and arrived at the Eastern Han Dynasty wearing Aries Gold Cloth. (Saint Seiya!) He arrived on top of the walls of XiaPi right when it was about to fall to Cao Cao.
“Don’t kill me bro; I’m not working for boss Cao!”
“Hey! You’re slashing the wrong person! Boss Lu’s underlings are there! Not me!”
He accidentally saved Lu Bu who was tied up by Song Xian. He accidentally became the son in law of Lu Bu. He accidentally changed the history of the Three Kingdoms period.
When aluminum casted Gold Cloths are worn by generals like Zhang Liao and Gao Shun during the Eastern Han Dynasty glistering on their bodies… When the soldiers in the camps are sporting mechanical crossbows… When crossbreeding of rice plants appeared on Lu Bu’s territory…
Liu Mang knows that a world belonging to Lu is coming.
",my-father-in-law-is-lu-bu, 427 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_655.jpg
https://www.wuxiaworld.co/This-MC-Is-Kickass/,This MC Is Kickass,Chapter 414: Weiwei’s Past 2,/This-MC-Is-Kickass/2582993.html,https://www.novelupdates.com/series/this-mc-is-kickass/,Action:Adventure:Fantasy:Romance:Shoujo,https://cdn.novelupdates.com/images/2017/11/themciskickass.png,Early Cloud,(3.7 / 5.0 268 votes),"Beautiful Female Lead,Gamers,Love Interest Falls in Love First,MMORPG,Pets,Wealthy Characters",Chinese,"While creating her character the game’s system randomly generated a “unique” name for her.
To avoid being recognized by her friends in reality Shen Jingbin went for broke and made her in-game character look as ugly as possible turning her into the ugliest character in the game.
But who would have thought that these days even NPCs would judge her based on her looks! What should she do now?!
Thankfully she had enough luck to overturn that. Hidden quests amazing pets and top quality equipment were all lined up for her taking.
Even male gods were offering themselves up to her!…
",this-mc-is-kickass, 412 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_13187.jpg
https://www.wuxiaworld.co/Pursuing-Immortality/,Pursuing Immortality,410 Each One Knows What They Need,/Pursuing-Immortality/1499756.html,https://www.novelupdates.com/series/pursuing-immortality/,Action:Adventure:Mature:Mystery:Romance:Slice of Life:Supernatural,https://cdn.novelupdates.com/images/2020/02/Pursuing-Immortality.jpeg,Sleeping Will Make You Fair,(4.2 / 5.0 133 votes),"Alchemy,Beautiful Female Lead,Calm Protagonist,Dao Companion,Hard-Working Protagonist,Immortals,Male Protagonist,Multiple POV,Power Couple,Zombies",Chinese,"Meet Gu Yu—a college dropout and a talented incense maker and at the same time the rather stoic protagonist of this story. Despite his somewhat introverted manner he has a tendency to make sarcastic remarks in his thoughts. One day after saving a squirrel a windfall (metaphorically and literally) dropped into his lap. Stumbling into the cultivation world with little help he was not turned into Superman overnight (as he would like). Apparently becoming a cultivator would not make your life easier at least in the beginning.
Somewhere along the road he ran into Jiang Xiaozhai a young woman who’s got the brains the beauty and maybe one or two secrets of her own. As it turned out the two made a perfect team—Mulder-and-Scully style. Motivated by many unanswered questions they had been running up and down the country getting into all kinds of trouble and learning more of the modern cultivation world which is by no means the same as in the ages long past…
",pursuing-immortality, 410 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_15131.jpg
https://www.wuxiaworld.co/The-Overbearing-Chief-Husband’s-Favorite：-Baby/,The Overbearing Chief Husband’s Favorite: Baby,Chapter 415: Los,/The-Overbearing-Chief-Husband’s-Favorite：-Baby/4478825.html,https://www.novelupdates.com/series/the-overbearing-chief-husbands-favorite-baby/,Comedy:Josei:Romance,https://cdn.novelupdates.com/images/2018/08/download.jpeg,Qi Xi,(3.5 / 5.0 51 votes),"Beautiful Female Lead,Female Protagonist,Marriage of Convenience",Chinese,"He is a legendary business powerhouse a King with a business empire. She is just an ordinary female student. A deal – a paper marriage a marriage for four years. Four years later she turned away fearlessly. She thought that their path would never cross again but he took her in his stride and refused to let go of everything about her even interfering with her getting close to other men!
“Luo Yibei we’ve already divorced! We’re finished! Over!”
“Yeah?”
She had to ask what he meant.
And he shoved a small bun in her bosom with a look of disapproval.
",the-overbearing-chief-husbands-favorite-baby, 384 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_18398.jpg
https://www.wuxiaworld.co/The-Second-Coming-of-Gluttony/,The Second Coming of Gluttony,Afterword,/The-Second-Coming-of-Gluttony/5207675.html,https://www.novelupdates.com/series/the-second-coming-of-gluttony/,Action:Adventure:Drama:Fantasy:Harem:Martial Arts:Mature:Mystery:Psychological:Romance:Seinen:Supernatural,https://cdn.novelupdates.com/images/2019/01/The-Second-Coming-of-Avarice.jpg,Ro Yu-jin,(4.4 / 5.0 2286 votes),"Adapted to Manhwa,Amnesia,Body Tempering,Character Growth,Clever Protagonist,Dense Protagonist,Fallen Angels,Famous Protagonist,Friendship,Gate to Another World,Goddesses,Gods,Grinding,Handsome Male Lead,Harsh Training,Kingdoms,Leadership,Love Interest Falls in Love First,Marriage,Mercenaries,Monsters,Naive Protagonist,Obsessive Love,Parasites,Personality Changes,Poor to Rich,Pregnancy,Reverse R*pe,Royalty,Schemes And Conspiracies,Seven Deadly Sins,Spear Wielder,Strength-based Social Hierarchy,Succubus,Sword And Magic,Time Skip,Wars,Yandere",Korean,"“The son of god Gula has returned.”
I was lost in the world of gambling.
I turned my back on my family and even betrayed my lover.
I wasted every day of my life.
It was a life of tr*sh.
The reality told me thus:
That I would amount to nothing no matter what I did.
In order to change my pathetic life I chose fantasy instead.
Even then it was the same story.
I wondered if salvation would come at the end of the long road.
But I was forced to kneel down in defeat in front of a powerful entity.
The tower I built up with my own hands crumbled into nothingness.
Just for once I dearly wished to know the truth about myself.
“Come closer my child…”
I will not hold back this time.
",the-second-coming-of-gluttony, 523 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_18089.jpg
https://www.wuxiaworld.co/The-Strongest-Legend-of-Dragon-Ball/,The Strongest Legend of Dragon Ball,CHAPTER 554 HAVE YOU HEARD THE NAME LAZULI?,/The-Strongest-Legend-of-Dragon-Ball/2129233.html,https://www.novelupdates.com/series/the-strongest-legend-of-dragon-ball/,Action:Adventure:Fantasy:Harem:Martial Arts:Sci-fi,https://cdn.novelupdates.com/images/2017/11/180.jpg,Maple Leaf Connection,(4.2 / 5.0 568 votes),"Age Progression,Army Building,Cheats,Cultivation,Determined Protagonist,Famous Protagonist,Fast Learner,Gods,Hiding True Abilities,Humanoid Protagonist,Loli,Male Protagonist,Mature Protagonist,Polygamy,Ruthless Protagonist,Siblings Not Related by Blood,Special Abilities,Time Manipulation,Transmigration,Wishes,Younger Sisters",Chinese,"Xiaya reincarnated in the Dragon Ball Universe as a Saiyan 12 years before the destruction of Planet Vegeta.
Watch him as he creates the strongest legend of Dragon Ball World from the beginning.
",the-strongest-legend-of-dragon-ball, 275 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_14673.jpg
https://www.wuxiaworld.co/Unruly-Phoenix-Xiaoyao/,Unruly Phoenix Xiaoyao,"Chapter 384: Once an emperor, now an empress finale",/Unruly-Phoenix-Xiaoyao/2019963.html,https://www.novelupdates.com/series/unruly-phoenix-xiaoyao/,Action:Comedy:Gender Bender:Josei:Romance,https://cdn.novelupdates.com/images/2016/12/tumblr_inline_ohtu61Mx3o1tyfb4b_540.jpg,Mei Guo,(4.3 / 5.0 424 votes),"Ancient China,Betrayal,Complex Family Relationships,Dense Protagonist,Doting Love Interests,Doting Parents,Handsome Male Lead,Loyal Subordinates,Misunderstandings,Pets,Pregnancy,Royalty,Shameless Protagonist,Time Skip",Chinese,"The fat cat Black Tubby said “Supreme Commander is a good person meow!”
The bird Grandfather Sparrow said “Supreme Commander is a good person chirp!”
The little mouse Oil Jar also said “Supreme Commander is a good person squeak!”
Furthermore the weasel Great Immortal said “You and Supreme Commander are a match made in Heaven~”
All of the little animals told Ning Xiaoyao about Supreme Commander Supreme Commander Supreme Commander! So Ning Xiaoyao believed that this Supreme Commander named Lou Zigui had to be a good guy. As to whether or not they were a match made in Heaven…
The fat cat Black Tubby clawed at Ning Xiaoyao. “You wrote the decree sentencing Supreme Commander to death in the execution grounds ah! You fatuous self-indulgent ruler!!!”
Ning Xiayao replied “…”
—
Ning Xiaoyao is a genetically evolved army doctor from a zombie-infested apocalyptic world. One day she transmigrates to the past as the next emperor of an ancient country. But wait isn’t she a girl?!
As it turns out she’s a disguised stand-in for her baby brother under the “loving” care of the empress dowager her mother and future murderer. Faced with her impending death Ning Xiaoyao must thwart the schemes of her family to survive in a palace allied against her. But how does a zombie-killing expert with supernormal strength healing powers and the ability to understand animals deal with the intricacies of court politics?
“If nothing else works I’ll just beat them all up!”
",unruly-phoenix-xiaoyao, 384 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_8764.jpg
https://www.wuxiaworld.co/I-Am-Overlord/,I Am Overlord,Chapter 862: The Prodigies Snatching the Treasures,/I-Am-Overlord/5244969.html,https://www.novelupdates.com/series/i-am-overlord/,Action:Adventure:Comedy:Ecchi:Fantasy:Harem:Martial Arts:Mature:Seinen:Xuanhuan,https://cdn.novelupdates.com/images/2020/04/iamobarodo1b.jpg,I Am Pure,(3.3 / 5.0 67 votes),"Adapted to Manhua,Beast Companions,Betrayal,Brother Complex,Cultivation,Fantasy World,Hard-Working Protagonist,Immortals,Loyal Subordinates,Mysterious Family Background,Narcissistic Protagonist,Polygamy,Siblings Not Related by Blood,Strength-based Social Hierarchy,Younger Sisters",Chinese,"Xiang Shaoyun is the young master of an influential and powerful sect and is blessed with an extreme latent talent in martial cultivation. From talent comes confidence and from confidence comes a declaration to give all the so-called geniuses a head start of ten years before catching up to them.
Ten years later Xiang Shaoyun appears at a tiny sect of a tiny town. Betrayed and disgraced by his own sect he is penniless and powerless his cultivation level lower than his peers’ due to the ten-year vow. Now to reclaim the glory he once had he must climb to the top from the very bottom.
Witness and join Xiang Shaoyun’s adventure in his rise to glory.
",i-am-overlord, 539 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_28908.jpg
https://www.wuxiaworld.co/Searching-For-You/,Searching For You,378 Open Mic,/Searching-For-You/2758745.html,https://www.novelupdates.com/series/searching-for-you/,Mystery:Romance:Shounen Ai:Supernatural,https://www.novelupdates.com/img/noimagefound.jpg,Hino Kiiro,(4.2 / 5.0 21 votes),Short Story,Japanese,"While looking up at the sky on a night when the snow fell I got lost in another world. It was similar to the world I’d lived in up until now but a somewhat different closed-off world. The person who found me took care of me as if I were a precious treasure.
",searching-for-you, 4 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/noimagemid.jpg
https://www.wuxiaworld.co/VRMMO：-The-Unrivaled/,VRMMO: The Unrivaled,Chapter 881: Lu Chen Borrows,/VRMMO：-The-Unrivaled/5244970.html,https://www.novelupdates.com/series/vrmmo-the-unrivaled/,Action:Comedy:Fantasy:Sci-fi:Shounen,https://cdn.novelupdates.com/images/2020/04/vrtu.jpg,Lost Leaf,(3.3 / 5.0 134 votes),"Game Ranking System,Lucky Protagonist,MMORPG,Secret Identity,Virtual Reality",Chinese,"Lu Chen used to be a ranker of the most popular VRMMO game Spirit of Grief. After a car accident turned his dreams into dust his disability left him incapable of escaping the pit of mediocrity he was thrown into. Helpless and defeated his story ended.
Two years later the Eternal Moon Corporation launched a new VRMMO called “Heavenblessed” and Lu Chen stumbled into another terrible accident that left him in a complicated situation far beyond his ability to handle. That won’t stop him from rising to the top however. Not again.
Come witness the rise of the sword-wielding zombie and the relationships he makes during his journey to the apex! For riches and bi- ahem for career and love!
",vrmmo-the-unrivaled, 624 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_384.jpg
https://www.wuxiaworld.co/Heavenly-Curse/,Heavenly Curse,Chapter 400 The Fifth Chakra,/Heavenly-Curse/4473327.html,https://www.novelupdates.com/series/heavenly-curse/,Adventure:Fantasy:Horror:Psychological:Supernatural,https://cdn.novelupdates.com/images/2018/11/heavenlycurse34.jpg,纳兰坤,(3.9 / 5.0 48 votes),"Cultivation,Demons,Male Protagonist,Zombies",Chinese,"A young orphaned boy named Mu Yi is saved by an old travelling Taoist Priest. They travel the world ‘scamming’ people by ‘exorcising ghosts’ and ‘slaying demons’ that is until the old Taoist Priest dies and Mu Yi is forced to realise that all is not as it seems. He was told stories of armies of ghosts hordes of zombies horrifying demons and worst of all the cultivators who controlled them.
Mu Yi takes his first steps towards rising to the top of this dark and cruel new world.
",heavenly-curse, 398 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_19548.jpg
https://www.wuxiaworld.co/Genius-Sword-Immortal/,Genius Sword Immortal,Chapter 373,/Genius-Sword-Immortal/1703465.html,https://www.novelupdates.com/series/genius-sword-immortal/,Action:Fantasy:Harem:Martial Arts:Mature:Xuanhuan,https://cdn.novelupdates.com/images/2015/08/geniusswordimmortal.jpg,Feng Yin Zi Chen,(3.8 / 5.0 403 votes),"Arranged Marriage,Clever Protagonist,Cultivation,Fast Cultivation,Firearms,Genius Protagonist,Hiding True Identity,Modern Day,R*pe Victim Becomes Lover,Special Abilities,Weak to Strong",Chinese,"A teenager who unexpectedly gets transported to the modern world from ‘the world of the immortals’ . He finds himself in the body of an ordinary guy. He wants to go back to his world and for that he will have to practice to get stronger and investigate the reason why and how he crossed through to this world.
",genius-sword-immortal, 302 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_1164.jpg
https://www.wuxiaworld.co/The-Attack-of-the-Wastrel/,The Attack of the Wastrel,Chapter 448 – I Am Back! Final,/The-Attack-of-the-Wastrel/5144157.html,https://www.novelupdates.com/series/the-attack-of-the-wastrel/,Fantasy:Romance:Shoujo:Xuanhuan,https://cdn.novelupdates.com/images/2020/02/进击的废材.jpeg,Nongqin,(2.7 / 5.0 35 votes),"Academy,Arrogant Characters,Betrayal,Cultivation,Family Conflict,Handsome Male Lead,Love Interest Falls in Love First,Older Love Interests,Pill Concocting,Revenge,Secret Identity",Chinese,"Her rebirth gave her a second chance at life. She was back with a vengeance and wanted to make those that had harmed her pay. But to those that helped her she wanted to repay them. Her evil stepmother? She would slowly pull out her claws one by one. Her evil stepsister? She would crush her pride. She thought that by getting her revenge for her past life she would be happy in this life. However she never would have thought that danger would chance upon her time and time again. The hatred from her clan and whether their bloodline would continue to exist lay solely on her shoulders. Luckily on this thorny path someone had always been protecting her. “Third Prince have you ever regretted being with me?” That person laughed lightly and peered at her with a loving yet weary look “As long as I am together with you I have no regrets.”
",the-attack-of-the-wastrel, 448 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_27812.jpg
