novelLink,Book Name,lastChapterName,lastChapterLink,Book URL,Book Genre,Book Image,Book Author,Book Rating,Book Tags,Book Language,Description,Book Slug,Book Chapters,Novel Status,thumbnail
https://1stkissnovel.love/novel/after-transmigrating-into-an-omega-i-was-marked-by-the-enemy/,"After Transmigrating Into an Omega, I Was Marked by the Enemy",Chapter 105,https://1stkissnovel.love/novel/after-transmigrating-into-an-omega-i-was-marked-by-the-enemy/chapter-105/,https://www.novelupdates.com/series/after-transmigrating-into-an-omega-i-was-marked-by-the-enemy/,School Life:Yaoi,https://cdn.novelupdates.com/images/2020/04/20191224122306.jpg,十权,(3.8 / 5.0 58 votes),"Academy,Enemies Become Lovers,Kind Love Interests,Male Yandere,Marriage,Mpreg,Omegaverse,Past Plays a Big Role,Possessive Characters,Transmigration",Chinese,"Alpha Yan Qiu bumped his head and unexpectedly transmigrated into his nemesis Ji Xinglan’s Omega fiance’s body.
【Before Marriage】
Ji Xinglan leaned lazily on the couch. “Renouncing the wedding? Impossible.”
The man smiled wickedly overturned Yan Qiu on the sofa and suddenly lifted his shirt.
Yan Qiu looked at his belly and suddenly felt the heavens fall and earth render! (idiom; rocked by a major disaster)
Ah I’m through!
…Ah I’m through! This pair of male dogs!
【After Marriage】
Inhibitors couldn’t be used during pregnancy feverish Yan Qiu with no choice could only let Ji Xinglan repeatedly torture him.
Having to meet with my arch-nemesis is indescribable I’m going to die!
__________
Only Ji Xinglan knew that he had never touched any Omega fiance at all.
He was going for Yan Qiu from the beginning
A few months later Yan Qiu looked at his still flat belly gritted his teeth and slapped Ji Xinglan’s face.
“Go away! You f*cking cheater!”
“This Laozi demands a divorce!”
Ji Xinglan smiled calmly and took out a piece of paper from the drawer.
“Sorry honey it’s too late. Now you really are pregnant with my seed.”
",after-transmigrating-into-an-omega-i-was-marked-by-the-enemy, 36 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_29731.jpg
https://1stkissnovel.love/novel/back-to-the-peak/,Back to the Peak,Chapter 167,https://1stkissnovel.love/novel/back-to-the-peak/chapter-167/,https://www.novelupdates.com/series/back-to-the-peak/,Adventure:Sci-fi:Yaoi,https://cdn.novelupdates.com/images/2020/05/backtothepeak2.jpg,决绝,(3.9 / 5.0 15 votes),"Alternate World,Clever Protagonist,Genetic Modifications,Mutated Creatures,Pharmacist,Power Couple,Second Chance,Seme Protagonist,Special Abilities,Time Skip,Wealthy Characters",Chinese,"Shi Qingyang a commoner had climbed up to be one of two strongest Rank 9 rad-energy fighters in whole country. However he had focused too much on training strength when he was younger and dangerous flaws were hidden inside his body. Eventually those he trusted betrayed him after a decisive battle. Then his body collapsed and he turned into a waste abandoned by fair-weather friends and loved ones.
After his death Shi Qingyang opened his eyes again. He had returned to the year when his parents died. He vowed that he would never make the same mistakes again and he would never lightly forgive those who had harmed him. But now his first and foremost task was to fill up his belly.
As for where to find food… In the past he had refused the help of others because of his so-called pride. This time he needed to hold on to the Cheng family gentleman who was a waste! At least he wouldn’t be hungry like he had been in his previous life!
Obtaining food exercise equipment opportunities to become stronger and finally even a wife
",back-to-the-peak, 0 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_30957.jpg
https://1stkissnovel.love/novel/false-affection-my-mysterious-mr-moo/,False Affection: My Mysterious Mr. Moo,Chapter 727,https://1stkissnovel.love/novel/false-affection-my-mysterious-mr-moo/chapter-727/,https://www.novelupdates.com/series/false-affection-my-mysterious-mr-moo/,Drama:Romance,https://cdn.novelupdates.com/images/2020/05/mistermoo2.jpg,楼小意,(3.8 / 5.0 4 votes),Marriage,Chinese,"Mu Nuannuan’s elder half sister refuses to marry her fiancé whom people say is ugly and crippled so her mother kneels before her begging “Your elder sister deserves better. Help her please!” Fed up she takes her sister’s place and marries him. On the night of their wedding the handsome man frowns when he looks at her. “So ugly.”
",false-affection-my-mysterious-mr-moo, 10 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_30429.jpg
https://1stkissnovel.love/novel/the-yandere-came-during-the-night/,The Yandere Came During the Night,Chapter 139,https://1stkissnovel.love/novel/the-yandere-came-during-the-night/chapter-139/,https://www.novelupdates.com/series/the-yandere-came-during-the-night/,Historical:Josei:Romance:Shoujo:Supernatural,https://cdn.novelupdates.com/images/2020/04/The-yandere-that-came-in-the-night.jpg,Casanovanic Bookworm,(4.5 / 5.0 154 votes),"Absent Parents,Ancient China,Brother Complex,Childhood Love,Disabilities,Doting Older Siblings,Heartwarming,Male Yandere,Overprotective Siblings,Siblings Not Related by Blood,Strong Love Interests,Yandere",Chinese,"Two families’ children were switched at birth. One of the families is a household that does business and the other is a household of a marquis. There is a vast difference in status.
Unfortunately Yu Xiang transmigrated as a person that was originally from a business household and was brought up in marquis’s residence. As soon as she arrived the truth about her lineage was exposed her legs were disabled and she was still bearing the reputation of “the unlucky star”. In desperation she had to hug her elder brother’s thigh firmly and attempt to live her days first. When the original daughter of the marquis’s family returns Yu Xiang will return the position to her.
A few years later the original daughter returned Yu Xiang was prepared to leave but she found that her technique of holding his thighs was too professional. Her older brother refused to let her go!
The marquis concealed his smile with the wine cup: How can his pampered wife that grew up with him leave whenever she wants?
",the-yandere-came-during-the-night, 84 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_29194.jpg
https://1stkissnovel.love/novel/survival-qualification-test/,Survival Qualification Test,Chapter 142,https://1stkissnovel.love/novel/survival-qualification-test/chapter-142/,https://www.novelupdates.com/series/survival-qualification-test/,Action:Adventure:Drama:Horror:Mystery:Romance:Sci-fi:Supernatural:Yaoi,https://cdn.novelupdates.com/images/2020/07/42921s.jpg,Aegis,(4.2 / 5.0 20 votes),"Earth Invasion,Game Elements,Handsome Male Lead,Mysterious Past,Past Plays a Big Role,Protagonist Strong from the Start,Slow Romance,Strong to Stronger,Teamwork,World Hopping",Chinese,"The world regained consciousness.
It was surprised to find ‘little animals’ doing a lot of ‘unauthorised’ things on its body.
At midnight on the first hour of 2018 a voice appeared in the minds of all citizens: “Hello parasites.”
A reaper gong who doesn’t like to talk and strikes once to hit ten VS a fake white lotus and river god shou who pits to kill.
",survival-qualification-test, 8 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_32448.jpg
https://1stkissnovel.love/novel/feng-yu-jiu-tian/,Feng Yu Jiu Tian,Volume 18 Chapter 8 part3,https://1stkissnovel.love/novel/feng-yu-jiu-tian/volume-18-chapter-8-part3/,https://www.novelupdates.com/series/feng-yu-jiu-tian/,Drama:Historical:Romance:Smut:Yaoi,https://cdn.novelupdates.com/images/2015/08/fengyu.png,Feng Nong,(3.7 / 5.0 265 votes),"Adapted to Drama CD,Ancient China,Childish Protagonist,Leadership,Military,Naive Protagonist,Possessive Characters,Reversible Couple,R*pe,Strategic Battles,Transmigration,Wars",Chinese,"Feng Ming was only 19 when he lost his life saving a child from death without hesitation. The grateful father of the rescued child grants Feng Ming a second chance at life. Unknown to Feng Ming his soul has whisked away to a far away ancient land (resembling the dynasties of China).
Upon waking up he finds himself inhabiting the frail body of Thunder Kingdom’s crowned prince who is also graced with the title of the most beautiful man across all the lands. However his beauty has a price as he attracts the unwanted attention of the minister of affairs Rong Tian who finds every reason to torment the prince mentally and physically. As Feng Ming starts to get a hold of the conspiracies surrounding him what will happen when the prince’s true identity is revealed? And what happened to the ‘real’ prince?
",feng-yu-jiu-tian, 221 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_1367.jpg
https://1stkissnovel.love/novel/i-reincarnated-into-an-otome-game-as-a-villainess-with-only-destruction-flags/,I Reincarnated into an Otome Game as a Villainess With Only Destruction Flags…,Volume 4 Chapter 2: Where the Journey Takes Us Part III,https://1stkissnovel.love/novel/i-reincarnated-into-an-otome-game-as-a-villainess-with-only-destruction-flags/volume-4-chapter-2-where-the-journey-takes-us-part-iii/,https://www.novelupdates.com/series/i-reincarnated-into-an-otome-game-as-a-villainess-with-only-destruction-flags/,Comedy:Drama:Fantasy:Harem:Romance:School Life:Shoujo:Slice of Life,https://cdn.novelupdates.com/images/2017/05/乙女ゲームの破滅フラグしかない悪役令嬢に転生してしまった…5.jpg,Yamaguchi Satoru,(4.5 / 5.0 902 votes),"Adapted to Anime,Aristocracy,Awkward Protagonist,Carefree Protagonist,Cute Story,Doting Love Interests,Fantasy World,Forgetful Protagonist,Handsome Male Lead,Honest Protagonist,Love Interest Falls in Love First,Magic,Naive Protagonist,Otome Game,Reincarnated in a Game World,Reverse Harem,Shoujo-Ai Subplot,Weak Protagonist",Japanese,"My memories of my past life returned when I hit my head on a rock. I am Katarina Claes the eight-year-old daughter of a Duke. While I was struggling with a high fever it was decided that I would become a prince’s fiancée. I have now realized that this is the world of an otome game I played in my previous life.
I also realized that I had become the villainous noble girl who got in the way of the protagonist and her capture target… if the protagonist got a good ending I would be exiled from the country with only the clothes on my back while in the bad ending I would be killed by the capture target… where’s my good ending!? Do I only get bad endings!? 
I want to overcome all the destruction flags somehow and reach old age!
",i-reincarnated-into-an-otome-game-as-a-villainess-with-only-destruction-flags, 72 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_635.jpg
https://1stkissnovel.love/novel/tender/,Tender,Chapter 74: end,https://1stkissnovel.love/novel/tender/chapter-74-end/,https://www.novelupdates.com/series/tender/,Romance:School Life:Slice of Life,https://cdn.novelupdates.com/images/2020/07/download-1.jpg,春风榴火,(4.3 / 5.0 19 votes),"Black Belly,Female Protagonist,Naive Protagonist,Possessive Characters",Chinese,"Everyone said that the S College’s school prince Fu Shihan was aloof and noble steady and reserved. He never talked more than three sentences with girls. 
Only Huo Yan knew how Fu Shihan hugged her under the Chinese parasol tree back then greedily biting her lips. 
Huo Yan was gasping for air begging him in a small face. Fu Shihan’s heart was pounding rapidly. 
The adorable and comedic heroine vs. the aloof noble possessive and black-belly devil.
【The cold and aloof devil can sometimes be gentle.】
Huo Yan said her first word when she was five. Even when she grew up she was naive and clumsy. She was even slow in walking. 
One day she noticed a Rolls-Royce following behind her and was moving even slower than her.
“What are you doing?”
Fu Shihan clutched the steering wheel as he looked ahead with his fiery peach blossom eyes. 
He faintly said “Going on a stroll.”
From that day on. Huo Yan thought that this man had a mental disorder.
Therefore she tried her best to let him have his way trying not to trigger him.
After they fought one day Fu Shihan said “Don’t be angry at me.”
Huo Yan pursed her lips and said “I’m not angry. Why would I be angry at a fool?”
Fu Shihan lit the cigarette in his hand replying “Then come over and let me hug you.”
Huo Yan hesitated before gently hugging his waist. She said in a low voice “Only for a little bit.”
",tender, 4 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_32825.jpg
https://1stkissnovel.love/novel/the-female-supporting-role-shows-out/,The Female Supporting Role Shows Out,Chapter 475,https://1stkissnovel.love/novel/the-female-supporting-role-shows-out/chapter-475/,https://www.novelupdates.com/series/the-female-supporting-role-shows-out/,Action:Adventure:Comedy:Martial Arts:Mystery,https://cdn.novelupdates.com/images/2020/03/女配不掺和封面.jpg,Casanovanic Bookworm,(4.6 / 5.0 58 votes),"Alternate World,Calm Protagonist,Determined Protagonist,Female Protagonist,Modern Day,Strong to Stronger,Transmigration,World Hopping",Chinese,"Lin Dan has been bound with a supporting system to do auxiliary tasks to maintain the plot in countless small worlds. To put it bluntly she is a female supporting role or the expendable and uses her humble self to fulfill the greatness of others.
Being confused persistent crazy unable to love unable to gain Lin Dan has experienced too much failure and pain. When she fully understands and decides to unbind the supporting system and to return to the original world she is hacked into the 3000 worlds on the way back to continue her struggle.
When she loses her memory Lin Dan is no longer confused so she decides to follow her own way and discovers her own law finally–only when you love yourself seriously can you get the love of others and as long as you live out yourself no matter how insignificant it is it will come to a day you become the leading role. If you are in full bloom butterflies will come to you by themselves.
",the-female-supporting-role-shows-out, 33 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_28851.jpg
https://1stkissnovel.love/novel/scum-man-cannot-redeem-himself/,Scum Man Cannot Redeem Himself,Chapter 95: end,https://1stkissnovel.love/novel/scum-man-cannot-redeem-himself/chapter-95-end/,https://www.novelupdates.com/series/scum-man-cannot-redeem-himself/,Drama:Historical:Josei:Romance,https://cdn.novelupdates.com/images/2020/06/novelimage.png,Qin Shuangshuang,(3.3 / 5.0 29 votes),"Ancient China,Arranged Marriage,Business Management,Second Chance",Chinese,"She followed him for years. Then got tired and gave up. She didn’t want to continue the one-sided relationship.
She was a bad girl and loved to bully people. Among them the most bullied person was Li Shuangshuang because she didn’t like Chen Jili treating her well. 
While Li Shuangshuang gradually gained a reputation for being gentle and sensible she gained a reputation for being domineering and arrogant.
She had a bad reputation. Everybody said no one would marry her. 
Ning Qing snickered she never cared about her reputation anyway Chen Jili would marry her.
After twists and turns she married him as she expected. 
After marriage everyone said that she would not please her husband and sooner or later she would be abandoned.
Hmph!
Ning Qing put full effort. She had to show everyone that she would live a good life give birth to a bunch of children and then the husband and wife would love each other for life.
However … this time everyone was right. She failed and indeed a good girl like Li Shuangshuang was worthy of Chen Jili.
 She admitted defeat! 
She was a bad girl so she should leave in disgrace and live the life that a bad girl should live.
",scum-man-cannot-redeem-himself, 126 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_31038.jpg
https://1stkissnovel.love/novel/the-feast/,The Feast,Chapter 136,https://1stkissnovel.love/novel/the-feast/chapter-136/,https://www.novelupdates.com/series/the-feast/,Comedy:Drama:Historical:Josei:Martial Arts:Romance:Slice of Life,https://cdn.novelupdates.com/images/2018/03/The-Feast.png,梨花白,(4.0 / 5.0 133 votes),"Ancient China,Bickering Couple,Clever Protagonist,Couple Growth,Female Protagonist,Imperial Harem,Reincarnation,Shounen-Ai Subplot,Transmigration",Chinese,"After transmigrating into the body of an abandoned wife of a little marquis in Ancient China Su Nuan Nuan a modern-day food lover was delighted!
Who cares about being abandoned?
Look at this nice garden just right for a vegetable patch let’s just live our life freely without constraint. Dear husband can just play with those secondary wives and concubines while she lives the luxurious and free life of an abandoned official wife.
Finally she can fulfill her dream of doing nothing but eat sleep and cook. Let’s cook more delicious food with all these all organic non-GMO ingredients!
But the good times did not last long.
Her husband grew curious about the new and exciting dishes coming out of her little kitchen and wanted her back in his inner palace.
Too bad Nuan Nuan had no interest in being part of his harem.
Just go away you slutty Male Lead!
",the-feast, 321 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_16324.jpg
https://1stkissnovel.love/novel/my-death-god-roommate/,My Death God Roommate,Chapter 248,https://1stkissnovel.love/novel/my-death-god-roommate/chapter-248/,https://www.novelupdates.com/series/my-death-god-roommate/,Romance:Supernatural:Yuri,https://cdn.novelupdates.com/images/2020/10/mdgrcover.jpg,请君莫笑,(4.1 / 5.0 17 votes),"Calm Protagonist,Devoted Love Interests,Ghosts,Reincarnation",Chinese,"Sang Yu is a girl with yin-yang eyes. After a car accident at age eight she began to see things that normal people could not – she would often speak to empty air a faint smile on her face. This left an odd impression on others and by the time she discovered her abnormality she no longer had any friends.
By day Mu Rong is the boss of a paper offerings shop servicing the living to earn some cash and sustain her physical body.
By night she is a death god representative serving the Nether Palace collecting yin merit in order to save her mother.
Because she had seen through life death and the cycle of reincarnation Mu Rong has an indifferent nature no friends and does not participate in society.
One time a difficult ghost escaped and attempted to destroy her corporeal body while Mu Rong’s spirit had left it vacant.
Mu Rong decided to find a roommate and waive their rent to have someone help look after her corporeal body.
So Sang Yu moved in…
Sang Yu: I watch my roommate’s soul leave her body every night and I have to pretend I see nothing what to do I’m waiting online it’s urgent!
",my-death-god-roommate, 8 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_35553.jpg
https://1stkissnovel.love/novel/the-trick-to-teasing-a-noble-familys-son/,The Trick to Teasing a Noble Family’s Son,Chapter 133,https://1stkissnovel.love/novel/the-trick-to-teasing-a-noble-familys-son/chapter-133/,https://www.novelupdates.com/series/the-trick-to-teasing-a-noble-familys-son/,Gender Bender:Historical:Romance,https://cdn.novelupdates.com/images/2020/07/41318s.jpg,Mo Shu Bai,(3.3 / 5.0 7 votes),Transmigration,Chinese,"The first time Wei Lan and Xie Si met she thought the three obediences and four virtues as well as kindness and generosity could be cultivated. So long as the person himself was good looking it was enough.
Many years later having reached the highest official position while facing the bunch of colleagues she had teased and having the vinegar king Xie Shi behind her back she felt that her face hurt. It really hurt.
This is a story of a female Prime Minister from a matriarchal society that kept climbing up the official ranks while falling in love when she transmigrated into a patriarchal society.
Pompous and outstanding female x Facial paralysis Vinegar king male.
Female lead transmigrated while the male lead was reborn.
",the-trick-to-teasing-a-noble-familys-son, 3 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_32719.jpg
https://1stkissnovel.love/novel/im-pregnant-with-a-wealthy-old-mans-child/,I’m Pregnant With a Wealthy Old Man’s Child,Chapter 114,https://1stkissnovel.love/novel/im-pregnant-with-a-wealthy-old-mans-child/chapter-114/,https://www.novelupdates.com/series/im-pregnant-with-a-wealthy-old-mans-child/,Comedy:Fantasy:Romance:Slice of Life:Yaoi,https://cdn.novelupdates.com/images/2020/11/IMPWOMC.jpg,Sweet And Greasy Millet Porridge,(3.9 / 5.0 17 votes),"Acting,Cold Love Interests,Modern Day,Older Love Interests,Transmigration",Chinese,"When he woke up Zu Qi found himself miraculously transmigrated into a weird novel and became cannon fodder.
In the early days of that cannon fodder he used some tricks and climbed onto the Second Male Lead’s bed. After he got pregnant he became a rich and powerful family’s “Rich Wife”. But in the later part he was tortured and abandoned and the ending was really miserable.
The only way to change that tragic ending was to prevent the Second Male Lead from falling in love with the Female Lead.
But Zu Qi believed that he didn’t have such a great ability and charm
So he quickly packed his luggage and with a big belly of being pregnant for more than six months….. He ran away!
**
Coming from a rich and powerful family the big boss Xue Jue was handsome and wealthy and his personal life was very clean. He was rumored to have a fiancee in captivity at home and their feelings were on the verge of breaking up! Thus countless men and women were looking forward to it to have a chance themselves.
One day the steward called: “Master it’s not good! Madam left the house!”
In that afternoon at his own holiday resort the angry and gloomy Xue Jue found Zu Qi who was in his swimming trunks and proudly showing off his big belly both hands holding roasted chicken legs each and eating them with an oily mouth.
Zu Qi issued the conditions: “Give me 10 million! I promise to disappear without a trace with the child.”
Xue Jue sneered: “In your dreams!”
In the end Zu Qi was taken back.
Zu Qi: “?????”
“The plot should not develop in this way!”
[The overpower C.E.O Gong (Top) who will never break up X The terrified little Shou (Bottom) who will try every methods to break up]
[A 19-year-old Shou (Bottom) X A 32-year-old Gong (Top)] 
",im-pregnant-with-a-wealthy-old-mans-child, 1 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_36714.jpg
https://1stkissnovel.love/novel/its-not-too-late-to-meet-again-after-rebirth/,It’s Not Too Late to Meet Again After Rebirth,Chapter 127 (END),https://1stkissnovel.love/novel/its-not-too-late-to-meet-again-after-rebirth/chapter-127-end/,https://www.novelupdates.com/series/its-not-too-late-to-meet-again-after-rebirth/,Comedy:Drama:Romance:Slice of Life:Yaoi,https://cdn.novelupdates.com/images/2020/04/novelimage.png,荷风渟,(3.9 / 5.0 23 votes),"Chefs,Doting Love Interests,Familial Love,Modern Day,Second Chance",Chinese,"Concise Version: small shou is reborn becomes rich kicks out slag gong and looks for a loyal dog… Gourmet food literature (probably)
Crazy Version: Momo your loyal dog is calling you home for dinner!!!
Cheerful Version: Dear do you believe in love at first sight? Do you believe in a dream lover? Do you believe in past lives? Do you believe that vicious tongue-in-cheek men can change into loyal dogs? Do you believe…
Small Gong: That’s enough I’m going to take Momo home for dinner.
Someone: What do you know besides eating?
Small Gong: I know river crabs river crabs but do you dare to write that?
Someone: … (Plays with fingers guilty heart)
Small Gong: So don’t make a fuss. Momo let’s go home and eat. Let’s stew some meat.
Momo: … Grave eggs who wants to stew meat!
Dramatic Version: Lin Mo never dreamed that he would return to the hardest part of his life after death. He took a decisive break from school used his skills to bear the burden of his family and did his best to lead his family towards the happy life he always dreamed of.
Ever since he was 12 Han Xun has been troubled by vague dreams because of an ancient jade ring. Then one day he finds himself falling ridiculously in love with this unseen man from his dreams. Should he listen to his family’s opinion and let people hypnotize him to forget this strange dream?
",its-not-too-late-to-meet-again-after-rebirth, 7 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_29005.jpg
https://1stkissnovel.love/novel/the-bowl-of-seven-emotions/,The Bowl of Seven Emotions,Chapter 337,https://1stkissnovel.love/novel/the-bowl-of-seven-emotions/chapter-337/,https://www.novelupdates.com/series/the-bowl-of-seven-emotions/,Drama:Fantasy:Romance:Shoujo:Supernatural,https://cdn.novelupdates.com/images/2020/07/19748s.jpg,夜凰,(4.1 / 5.0 22 votes),"Boss-Subordinate Relationship,Complex Family Relationships,Cousins,Fantasy Creatures,Goblins,Modern Day,Secret Identity",Chinese,"It is said that a sage once took water from the Yellow Spring soil from the Netherworld and fire from Purgatory and made a bowl in which he sealed the souls of the divine beast and called it the Bowl of Seven Emotions. Afterward the bowl of seven emotions entered into the mortal world and tossed and turned in the world until it fell into Tang Susu’s hands. 
The divine beast sat in the bowl and ordered “Every day you must give three burns of incense to this divine beast and it must be ambergris.” Tang Susu calmly poured in half a bowl of chicken-flavored cat food. 
The divine beast was furious “I’m a very very fierce peerless beast and I eat dragons!” Tang Susu poured another half bowl of cat food. The Divine Beast raised his chin “And two small yellow croakers.”
",the-bowl-of-seven-emotions, 17 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_32814.jpg
https://1stkissnovel.love/novel/escaped-wife-of-a-tyrant-ceo/,Escaped Wife of a Tyrant CEO,Chapter 73: Extra four,https://1stkissnovel.love/novel/escaped-wife-of-a-tyrant-ceo/chapter-73-extra-four/,https://www.novelupdates.com/series/escaped-wife-of-a-tyrant-ceo/,Josei:Romance:Supernatural,https://cdn.novelupdates.com/images/2020/05/137s.jpg,藤萝为枝,(3.4 / 5.0 81 votes),"Abusive Characters,Character Growth,Cruel Characters,Forced Living Arrangements,Love at First Sight,Male Yandere,Modern Day,Persistent Love Interests,R*pe,Yandere",Chinese,"When she woke up Nuonuo became a seventeen-year-old little escaped wife of a paranoid man in the book.
The male character was cold and indifferent.
The college entrance examination countdown calendar in her classroom showed two hundred days. She lowered her eyes and studied for the exam.
Under all circumstances she just wanted to take the college entrance exam and leave him!
However it took a long time for Nuonuo to understand the truth.
People who are loved by such paranoid men can never run.
Run? You can’t run away in this life.
",escaped-wife-of-a-tyrant-ceo, 168 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_30410.jpg
https://1stkissnovel.love/novel/boss-level-face-slapping-specialist-quick-transmigration/,Boss Level Face-Slapping Specialist [Quick Transmigration],Chapter 590,https://1stkissnovel.love/novel/boss-level-face-slapping-specialist-quick-transmigration/chapter-590/,https://www.novelupdates.com/series/boss-level-face-slapping-specialist-quick-transmigration/,Action:Adventure:Comedy:Drama:Fantasy:Romance:Slice of Life,https://cdn.novelupdates.com/images/2019/11/20190502001456.jpg,Beautiful Progeny,(4.2 / 5.0 103 votes),"Acting,Cautious Protagonist,Eidetic Memory,Handsome Male Lead,Male Protagonist,Protagonist Strong from the Start,System Administrator,World Travel",Chinese,"Xu Zifan climbed to the top circle from the slums and eventually became a boss level figure who knew that once he crossed he became a male cannon fodder!
However it doesn’t matter he still wants to be the Big Boss and whoever doesn’t have eyes will be turned into a slag in seconds!
An idol was destroyed by a reborn woman? Start a company to cherish you!
The real daughter of a rich family despises the childhood sweetheart? It doesn’t matter. I’ll have more fun with the fake daughter~
A slag father gave his property to the half-brother? Give at will… How does bankruptcy feel President?
Should strive in every life to be the Big Boss!
",boss-level-face-slapping-specialist-quick-transmigration, 92 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_25878.jpg
https://1stkissnovel.love/novel/young-master-jian-pamper-to-the-heavens/,"Young Master Jian, Pamper to the Heavens",Chapter 597,https://1stkissnovel.love/novel/young-master-jian-pamper-to-the-heavens/chapter-597/,https://www.novelupdates.com/series/young-master-jian-pamper-to-the-heavens/,Josei:Romance,https://cdn.novelupdates.com/images/2019/11/youngmasterjian1b.jpg,季颜颜,(3.4 / 5.0 19 votes),"Doting Love Interests,Time Travel",Chinese,"Lu Yu’an was harmed by the scum male and b*tch woman dying in the end.
Fortunately God gave her a chance to be born again. She polished her eyes in this life tearing the scum male and bit*h woman apart and holding her husband’s thigh!
All the rumors outside said that Jian Yihan wasn’t close to the female gender. Lu Yu’an touched her stomach and snorted coldly: “Then where did the ball in my belly come from?
One day the man said to her gently: “An An the world is big but all I want is you. Don’t leave me never….. go far away from me!
Lu Yu’an touched her head: “Yes you’re my husband. Of course I can’t live without you oh.”
",young-master-jian-pamper-to-the-heavens, 14 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_25683.jpg
https://1stkissnovel.love/novel/the-reader-and-protagonist-definitely-have-to-be-in-true-love/,The Reader and Protagonist Definitely Have to Be in True Love,Chapter 96(END) - Extra 3,https://1stkissnovel.love/novel/the-reader-and-protagonist-definitely-have-to-be-in-true-love/chapter-96end-extra-3/,https://www.novelupdates.com/series/the-reader-and-protagonist-definitely-have-to-be-in-true-love/,Action:Adventure:Comedy:Fantasy:Smut:Yaoi,https://cdn.novelupdates.com/images/2017/12/The-Reader-and-Protagonist-Definitely-Have-to-Be-in-True-Love.jpg,Tuí,(4.6 / 5.0 1524 votes),"Abandoned Children,Angels,Awkward Protagonist,Beastkin,Bisexual Protagonist,Caring Protagonist,Contracts,Couple Growth,Cruel Characters,Demons,Determined Protagonist,Disabilities,Doting Love Interests,Dwarfs,Elves,Fantasy Creatures,First-time Interc**rse,Godly Powers,Handsome Male Lead,Love Interest Falls in Love First,Male Yandere,Obsessive Love,Possessive Characters,R*pe,Strength-based Social Hierarchy,Transmigration,World Travel",Chinese,"An internet troll who wanted attention the reader criticized his favorite web novel saying: “The protagonist is dumb and the author is s*upid.”
Author: “… Got it.”
Unfortunately for him the author actually listened to his (troll) feedback. The formerly lighthearted tale of a cute harem master suddenly became super dark and edgy. The reader could only helplessly look on as the protagonist was abused and betrayed finally embarking on the road to becoming completely evil. Everything was a mess!
After that the reader transmigrated into a strange world. How come the person in front of him looks like the protagonist (evil undead version)? Just what is going on?!
Note: Du Zhe (读者 meaning Reader) and Du Ze (杜泽 the character’s name) sound almost the same
",the-reader-and-protagonist-definitely-have-to-be-in-true-love, 203 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_13034.jpg
https://1stkissnovel.love/novel/rebirth-of-a-virtuous-wife/,Rebirth Of A Virtuous Wife,Chapter 119,https://1stkissnovel.love/novel/rebirth-of-a-virtuous-wife/chapter-119/,https://www.novelupdates.com/series/rebirth-of-a-virtuous-wife/,Comedy:Historical:Josei:Romance:Slice of Life,https://cdn.novelupdates.com/images/2019/06/1653634.jpg,Wu Shi Yi,(4.3 / 5.0 60 votes),"Ancient China,Arranged Marriage,Calm Protagonist,Doting Love Interests,First Love,Friendship,Imperial Harem,Marriage,Nobles,Possessive Characters,Royalty,Transmigration",Chinese,"The Prince of Su Wang Chu Ba Ning is not famous because of his great status and power but because legend has it that whoever becomes his wife will be cursed to death with no children to inherit his fortunes.
Ever since the Emperor betrothed Lu Shao Qi to Chu Ba Ning everyone had predicted that she will not be living a long life. Even the biggest casino in the capital city would gamble and make bets about how she would die. The side-concubines gifted to the Prince of Su Wang would also cry and kneel to the ground to hug Lu Shao Qi’s legs begging for her to not drag them to death with her.
Lu Shao Qi complains: Heavens! Is it easy to find a virtuous wife like me? Such a fortune and you don’t know how to appreciate it!
",rebirth-of-a-virtuous-wife, 11 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_23125.jpg
